x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0.6080052256584167,0.7451806664466858,0.5500901341438293,0.723544716835022,0.5005612373352051,0.6602985858917236,0.4692752957344055,0.610464870929718,0.4408959448337555,0.5741796493530273,0.5419881343841553,0.5485432744026184,0.5213705897331238,0.47803300619125366,0.5006088614463806,0.4379402995109558,0.4805466830730438,0.4065871238708496,0.5770432949066162,0.536835789680481,0.5632302761077881,0.4521251320838928,0.5486670136451721,0.40033990144729614,0.5345021486282349,0.35972997546195984,0.6121445298194885,0.5463265776634216,0.6097623109817505,0.46219420433044434,0.6022009253501892,0.40908220410346985,0.5934979915618896,0.36385780572891235,0.6449314951896667,0.5751006603240967,0.6551360487937927,0.5163257122039795,0.6565972566604614,0.47680333256721497,0.6563699841499329,0.44184088706970215
0.6063148379325867,0.7408239841461182,0.5582851767539978,0.7011798024177551,0.5153864622116089,0.6280398368835449,0.4872887134552002,0.5741790533065796,0.46076861023902893,0.5429648756980896,0.5607197284698486,0.5461888313293457,0.5558726787567139,0.47813719511032104,0.5354797840118408,0.4560461640357971,0.5136889219284058,0.4509584307670593,0.5857073664665222,0.5484005808830261,0.5756147503852844,0.4761478900909424,0.5486496090888977,0.4711715877056122,0.5266034603118896,0.4855872392654419,0.6110473275184631,0.5602100491523743,0.5920903086662292,0.5057969093322754,0.5648200511932373,0.5342105627059937,0.5492776036262512,0.5697593688964844,0.636148989200592,0.5800876617431641,0.6121373772621155,0.5400785803794861,0.586262583732605,0.5675655007362366,0.5716952681541443,0.6033852696418762
0.636259138584137,0.7136013507843018,0.6417611241340637,0.6377828121185303,0.6126395463943481,0.5649203658103943,0.5577065348625183,0.5427142977714539,0.5191627144813538,0.5460911393165588,0.6245039701461792,0.5197699666023254,0.5443809032440186,0.480580598115921,0.548475444316864,0.5186453461647034,0.5688061714172363,0.5375890135765076,0.6011918783187866,0.5577731728553772,0.5202426910400391,0.5262795686721802,0.5308480262756348,0.5624855756759644,0.5536964535713196,0.5777217149734497,0.5759222507476807,0.6000797748565674,0.5046026706695557,0.5795618295669556,0.5218328237533569,0.6101734638214111,0.5456885099411011,0.6204882264137268,0.5508184432983398,0.646637499332428,0.5015023946762085,0.6283642053604126,0.518638014793396,0.6511225700378418,0.5393888354301453,0.6619459390640259
0.6318947672843933,0.7160375118255615,0.6358700394630432,0.6322008371353149,0.6082543134689331,0.566362202167511,0.5624723434448242,0.5536214113235474,0.5272426605224609,0.57076096534729,0.602924108505249,0.5248849987983704,0.5335633158683777,0.48978543281555176,0.541524350643158,0.5237491726875305,0.5608765482902527,0.5410314202308655,0.5753147602081299,0.5661991834640503,0.5117484331130981,0.5364061594009399,0.5243715643882751,0.5672385692596436,0.5456227660179138,0.5833937525749207,0.548888623714447,0.6119796633720398,0.5008586645126343,0.5930333733558655,0.5176843404769897,0.6183124780654907,0.5379797220230103,0.6305589079856873,0.5261610150337219,0.6611835956573486,0.4975050687789917,0.6412116885185242,0.5134676098823547,0.6605501770973206,0.5292216539382935,0.672661304473877
0.6190849542617798,0.714775562286377,0.6208763122558594,0.632148265838623,0.5922121405601501,0.5672891736030579,0.5470674633979797,0.549149751663208,0.5115280151367188,0.5591997504234314,0.5856376886367798,0.536760687828064,0.5164111256599426,0.5023213624954224,0.5255355834960938,0.5332990884780884,0.5467701554298401,0.5533915162086487,0.5607597827911377,0.5810274481773376,0.49763917922973633,0.5518442392349243,0.5106179714202881,0.5776709914207458,0.5322686433792114,0.5940144062042236,0.536906361579895,0.6279675364494324,0.48976612091064453,0.6065978407859802,0.5057086944580078,0.6271268725395203,0.52549147605896,0.6387633085250854,0.5162705779075623,0.6761587858200073,0.4878290295600891,0.6502165198326111,0.5031090378761292,0.6677457094192505,0.5183182954788208,0.6806969046592712
0.609230101108551,0.7076018452644348,0.6086739301681519,0.6244627237319946,0.5775854587554932,0.5635246634483337,0.5319781303405762,0.5507919192314148,0.4986596405506134,0.565138578414917,0.5671370029449463,0.5386092662811279,0.49861738085746765,0.51230788230896,0.5083566904067993,0.5381215810775757,0.5305231213569641,0.5547653436660767,0.5439027547836304,0.5881727337837219,0.48414039611816406,0.5640026926994324,0.49709638953208923,0.5849038362503052,0.5181903839111328,0.5970073342323303,0.5234824419021606,0.6395363807678223,0.47878384590148926,0.6154416799545288,0.4941645860671997,0.6329149007797241,0.5134207010269165,0.6438866853713989,0.5080263614654541,0.6910151839256287,0.4790739417076111,0.665686309337616,0.49376699328422546,0.680515706539154,0.5084085464477539,0.6920602321624756
0.6087585687637329,0.6939461827278137,0.6059685349464417,0.6164050698280334,0.5700254440307617,0.5566161870956421,0.5215439200401306,0.5465301275253296,0.48771587014198303,0.5620080232620239,0.5582959055900574,0.5332568883895874,0.486910343170166,0.5142961144447327,0.5001919269561768,0.5369252562522888,0.5244362950325012,0.5502218008041382,0.5385680198669434,0.5853128433227539,0.4737696647644043,0.5665950179100037,0.4916704595088959,0.5847508311271667,0.513681948184967,0.5939112901687622,0.5214702486991882,0.6383810043334961,0.47047170996665955,0.619070291519165,0.4919125437736511,0.6340393424034119,0.5131458044052124,0.6424370408058167,0.5098192095756531,0.6910666823387146,0.47789955139160156,0.6676971316337585,0.4958498179912567,0.6786555051803589,0.5107529163360596,0.6869101524353027
0.608731746673584,0.6934277415275574,0.6048698425292969,0.6122971177101135,0.5656031966209412,0.5509854555130005,0.5123987197875977,0.5432062149047852,0.4786244332790375,0.5592081546783447,0.555758535861969,0.5329710841178894,0.48031365871429443,0.5188632011413574,0.4962044954299927,0.540328323841095,0.521073043346405,0.5511033535003662,0.5383170247077942,0.587272047996521,0.46856236457824707,0.5709670782089233,0.4865902364253998,0.5871202349662781,0.509915828704834,0.5961936116218567,0.5227640271186829,0.6405930519104004,0.468317449092865,0.6236575841903687,0.4885730743408203,0.6349917650222778,0.5113179087638855,0.64235919713974,0.5112077593803406,0.6918880939483643,0.47398725152015686,0.6699293255805969,0.49125146865844727,0.678734540939331,0.5081614851951599,0.6876069903373718
0.6110072135925293,0.6893562078475952,0.6047519445419312,0.6100245714187622,0.5582993030548096,0.549585223197937,0.49925294518470764,0.5424644947052002,0.4635191261768341,0.5603017210960388,0.5578807592391968,0.5348032116889954,0.4744523763656616,0.5241995453834534,0.4877253472805023,0.5461157560348511,0.5117176175117493,0.5582332611083984,0.542525053024292,0.5896252989768982,0.46439337730407715,0.5787467956542969,0.4826571047306061,0.5973583459854126,0.5066545009613037,0.6078089475631714,0.527298629283905,0.6426161527633667,0.46397334337234497,0.6326471567153931,0.48420849442481995,0.6456103324890137,0.5073893666267395,0.6535212993621826,0.5156407952308655,0.69268798828125,0.4702267646789551,0.6779111623764038,0.48640012741088867,0.688614010810852,0.5032652616500854,0.6983910799026489
0.6131294965744019,0.7022607326507568,0.6018871068954468,0.6235842704772949,0.5559335350990295,0.5649423599243164,0.5001417994499207,0.5683879852294922,0.46759164333343506,0.5960713028907776,0.550312876701355,0.5502868294715881,0.467433899641037,0.5418002009391785,0.48104554414749146,0.5651535391807556,0.5072582364082336,0.5751821994781494,0.5390785336494446,0.6066837310791016,0.4600951671600342,0.5966037511825562,0.4774990379810333,0.6149653196334839,0.5032413005828857,0.6223746538162231,0.5282125473022461,0.6624151468276978,0.4597964882850647,0.6515751481056213,0.4792634844779968,0.6628598570823669,0.5046617388725281,0.6688203811645508,0.5197851061820984,0.7163869738578796,0.4673926532268524,0.6965784430503845,0.4837278723716736,0.7020958065986633,0.504554271697998,0.7094650268554688
0.6156839728355408,0.7001088857650757,0.6069256663322449,0.6234975457191467,0.5638734102249146,0.564971387386322,0.5069208741188049,0.561940610408783,0.4713304340839386,0.5789051651954651,0.5578404068946838,0.5454431176185608,0.47412627935409546,0.5414382219314575,0.48924148082733154,0.5606123805046082,0.514450192451477,0.5684954524040222,0.545894980430603,0.6009241938591003,0.46765512228012085,0.5928937196731567,0.48448389768600464,0.6071450710296631,0.5075653791427612,0.6159259080886841,0.5336679816246033,0.656021773815155,0.46742504835128784,0.6466494202613831,0.4859406352043152,0.6545872688293457,0.5093554258346558,0.6613197922706604,0.5230371952056885,0.7097598314285278,0.4699397683143616,0.6936347484588623,0.48482879996299744,0.6980723738670349,0.5032882690429688,0.7060525417327881
0.6178858876228333,0.6947090029716492,0.6120566725730896,0.6209142208099365,0.5716176629066467,0.5586162209510803,0.5176354050636292,0.548366367816925,0.4816647469997406,0.5624886751174927,0.5629727840423584,0.5393834114074707,0.48067376017570496,0.5341165065765381,0.4974662661552429,0.5538549423217773,0.523554265499115,0.5634175539016724,0.5500787496566772,0.5937095284461975,0.4716305434703827,0.5850671529769897,0.4911426603794098,0.6015331745147705,0.5152803063392639,0.611255407333374,0.5371677279472351,0.6485922336578369,0.47143736481666565,0.63804030418396,0.4922765791416168,0.6499047875404358,0.516750693321228,0.658082902431488,0.5269419550895691,0.7026656866073608,0.47572746872901917,0.6842958331108093,0.4897385537624359,0.6945135593414307,0.5067213773727417,0.7066667675971985
0.5894151926040649,0.704908013343811,0.5315918326377869,0.6839150786399841,0.47811853885650635,0.6310966610908508,0.4519593119621277,0.5778551697731018,0.4609355926513672,0.5291282534599304,0.5138672590255737,0.5333552360534668,0.4840327203273773,0.5034506916999817,0.4909645617008209,0.56305330991745,0.5039524435997009,0.5796923041343689,0.5490277409553528,0.5284096598625183,0.5185417532920837,0.5010030269622803,0.5239625573158264,0.5738591551780701,0.5388323664665222,0.583232581615448,0.5859053134918213,0.5311633348464966,0.5558146834373474,0.5009559392929077,0.5565695762634277,0.5725092887878418,0.5699087381362915,0.5859959721565247,0.6256693005561829,0.5408270359039307,0.5972733497619629,0.5097077488899231,0.5910530090332031,0.5628179311752319,0.6011906266212463,0.5822009444236755
0.590948224067688,0.7146217226982117,0.5304807424545288,0.688437283039093,0.47601377964019775,0.6338686347007751,0.44737088680267334,0.5777311325073242,0.46150729060173035,0.5291545391082764,0.503636360168457,0.5380065441131592,0.46868154406547546,0.5114256739616394,0.4846274256706238,0.5775259733200073,0.49863120913505554,0.5824248790740967,0.5433132648468018,0.5306857824325562,0.5088213086128235,0.5031338334083557,0.5222030282020569,0.5852004885673523,0.5361863970756531,0.5827741622924805,0.5828917026519775,0.5306854844093323,0.5510045289993286,0.5049081444740295,0.5584934949874878,0.5829476118087769,0.5728654861450195,0.5835749506950378,0.6239425539970398,0.5345751047134399,0.5955721139907837,0.5014926195144653,0.5919996500015259,0.5574841499328613,0.6034131646156311,0.5699590444564819
0.5851448178291321,0.7121328115463257,0.5280431509017944,0.6991003155708313,0.47133907675743103,0.6487557888031006,0.4469330310821533,0.5886338949203491,0.470079243183136,0.5463903546333313,0.4937191605567932,0.5529595017433167,0.4696868062019348,0.5153856873512268,0.4845001995563507,0.5844227075576782,0.49440184235572815,0.5977994799613953,0.5335575342178345,0.5431536436080933,0.5075542330741882,0.5071383118629456,0.5211021304130554,0.5903316140174866,0.5316460728645325,0.5953751802444458,0.5740101933479309,0.5395344495773315,0.5480445623397827,0.5024519562721252,0.5568854808807373,0.5838239789009094,0.5676060914993286,0.5934871435165405,0.6176890730857849,0.5420288443565369,0.5934553742408752,0.5009523630142212,0.5926957130432129,0.5584806799888611,0.6013249754905701,0.5759721994400024
0.5858113169670105,0.7165735363960266,0.5283368229866028,0.7029843926429749,0.4682168960571289,0.6557426452636719,0.4467865526676178,0.5916122794151306,0.4801245331764221,0.5488721132278442,0.4896618723869324,0.5576767921447754,0.4632870554924011,0.5191879868507385,0.4780827462673187,0.5867703557014465,0.49019482731819153,0.5962657928466797,0.5292268395423889,0.5447538495063782,0.5034528970718384,0.5085616707801819,0.5177972912788391,0.591218113899231,0.5305772423744202,0.5961143374443054,0.570050060749054,0.5379107594490051,0.5453324913978577,0.49894624948501587,0.5538892149925232,0.5810267329216003,0.566227912902832,0.5906234979629517,0.615556001663208,0.5373870730400085,0.5915220975875854,0.4945182502269745,0.5901469588279724,0.5515530109405518,0.5982809066772461,0.5691028833389282
0.5878962278366089,0.7109824419021606,0.5266560316085815,0.6928852200508118,0.46830326318740845,0.6452040672302246,0.4468531608581543,0.5816389918327332,0.4801842272281647,0.5406656265258789,0.4943946897983551,0.5513856410980225,0.46925896406173706,0.5148053169250488,0.48246562480926514,0.580889105796814,0.4940508306026459,0.5905885696411133,0.5330799221992493,0.538075864315033,0.5069635510444641,0.5026407837867737,0.5203063488006592,0.5821785926818848,0.5327613949775696,0.5870935320854187,0.5732428431510925,0.5301976203918457,0.5470662117004395,0.49226391315460205,0.5554978251457214,0.5711832642555237,0.567764937877655,0.5821219682693481,0.6177132725715637,0.529107391834259,0.5915212035179138,0.4864113926887512,0.5900901556015015,0.5425074696540833,0.5992873311042786,0.5625032782554626
0.5915416479110718,0.7027614712715149,0.5340409278869629,0.685666024684906,0.47291886806488037,0.6367943286895752,0.45375561714172363,0.570742130279541,0.49065351486206055,0.5297322273254395,0.49664825201034546,0.5449169278144836,0.4705861508846283,0.5069025158882141,0.48544514179229736,0.5716841816902161,0.49786025285720825,0.5834907293319702,0.535586953163147,0.5308478474617004,0.5088402628898621,0.49317464232444763,0.5238623023033142,0.5731964707374573,0.537523627281189,0.5819793939590454,0.5760949850082397,0.5234269499778748,0.550001323223114,0.4818648397922516,0.559099555015564,0.561554491519928,0.5712339282035828,0.577201247215271,0.6210724115371704,0.523099422454834,0.597091794013977,0.47889989614486694,0.5954477190971375,0.5347929000854492,0.6031172871589661,0.5569086670875549
0.5993242263793945,0.7030508518218994,0.538496196269989,0.683526873588562,0.47694623470306396,0.6288312673568726,0.45520666241645813,0.5560330152511597,0.4981124997138977,0.5204697251319885,0.4971097707748413,0.5349091291427612,0.4740138053894043,0.49028441309928894,0.48994550108909607,0.5569124817848206,0.5024547576904297,0.5730181336402893,0.5369046926498413,0.5198113918304443,0.5138003826141357,0.4774080216884613,0.5301114916801453,0.5604175329208374,0.5406614542007446,0.575114369392395,0.5786713361740112,0.5110899806022644,0.5557313561439514,0.4676274061203003,0.5658051371574402,0.5507097840309143,0.5759165287017822,0.5718838572502136,0.6247374415397644,0.509535551071167,0.6025682687759399,0.46346333622932434,0.6020597815513611,0.5196783542633057,0.6085699200630188,0.5440588593482971
0.6030521392822266,0.6958963871002197,0.541143000125885,0.6778429746627808,0.480501651763916,0.6244047284126282,0.4590655565261841,0.5497536063194275,0.5013965368270874,0.5181968212127686,0.5000613927841187,0.532215416431427,0.47866275906562805,0.4865013360977173,0.4942905008792877,0.5537455677986145,0.5064446330070496,0.5687887668609619,0.5385962724685669,0.5159353017807007,0.5179768800735474,0.47435131669044495,0.5335191488265991,0.5542630553245544,0.5433363318443298,0.5661045908927917,0.5798057913780212,0.5062143802642822,0.5591338276863098,0.4575257897377014,0.5677931904792786,0.5388292074203491,0.5769124031066895,0.5612180829048157,0.6248340606689453,0.5045621991157532,0.6051146388053894,0.45385658740997314,0.6032859086990356,0.511414110660553,0.6090645790100098,0.5395345091819763
0.6105676889419556,0.6956636905670166,0.546403706073761,0.678144633769989,0.4836174249649048,0.62459397315979,0.46170154213905334,0.546494722366333,0.5044253468513489,0.5139530897140503,0.5021800398826599,0.5309364199638367,0.47744205594062805,0.48162180185317993,0.4947550594806671,0.5496054291725159,0.5083880424499512,0.5677365660667419,0.5415765643119812,0.5132699012756348,0.5183329582214355,0.4694017767906189,0.534907341003418,0.5516026020050049,0.5455928444862366,0.564956784248352,0.5834988951683044,0.5025718808174133,0.5607797503471375,0.4556775391101837,0.5703151226043701,0.538941502571106,0.5803477764129639,0.5601081848144531,0.6295411586761475,0.4996514320373535,0.606936514377594,0.4542922079563141,0.605976402759552,0.5114386081695557,0.6135907173156738,0.535983145236969
0.6176960468292236,0.6939226388931274,0.5523459315299988,0.6747123003005981,0.48873594403266907,0.6218971014022827,0.4669860303401947,0.547137975692749,0.5099496245384216,0.5126395225524902,0.5043818950653076,0.5307391881942749,0.4816703200340271,0.47928479313850403,0.498904287815094,0.5469962358474731,0.5119423270225525,0.5667499899864197,0.544087290763855,0.5138143301010132,0.5226046442985535,0.4657580852508545,0.5400952100753784,0.5464165806770325,0.5509912967681885,0.5631026029586792,0.5864071846008301,0.5026441812515259,0.5649830102920532,0.4532197415828705,0.5761190056800842,0.5346983075141907,0.586658775806427,0.5609645247459412,0.6325696110725403,0.4990936815738678,0.6107138395309448,0.4506911635398865,0.6109476089477539,0.5067676901817322,0.6182817816734314,0.5349048972129822
0.6167510747909546,0.684278130531311,0.5491691827774048,0.6781519651412964,0.4809802770614624,0.6278094053268433,0.4555898904800415,0.5723861455917358,0.4814434051513672,0.5426746606826782,0.5153908133506775,0.5161266326904297,0.4862266182899475,0.4631228446960449,0.49682801961898804,0.5217373371124268,0.5090588331222534,0.5422569513320923,0.5522953271865845,0.4978592097759247,0.5278186202049255,0.4518900215625763,0.5370613932609558,0.5220412015914917,0.549092173576355,0.53861403465271,0.5935428142547607,0.4866325557231903,0.57386314868927,0.43268147110939026,0.5783529281616211,0.4998127520084381,0.5900532603263855,0.5260587334632874,0.6366896033287048,0.4830026626586914,0.6322590708732605,0.41966021060943604,0.6329697966575623,0.4324396252632141,0.642059326171875,0.43091481924057007
0.6194413304328918,0.7079996466636658,0.5463913679122925,0.7074572443962097,0.48263034224510193,0.6646128296852112,0.4334547817707062,0.6282663345336914,0.39048829674720764,0.61338210105896,0.517713725566864,0.5039628148078918,0.47991248965263367,0.4234003722667694,0.45816466212272644,0.37079596519470215,0.4413769841194153,0.3261089324951172,0.5641108155250549,0.4741942584514618,0.5440635085105896,0.3769617974758148,0.5357224941253662,0.31539690494537354,0.5301035642623901,0.26298901438713074,0.6110622882843018,0.47369393706321716,0.6180946230888367,0.3782288432121277,0.6253988742828369,0.3181989789009094,0.6302948594093323,0.26641780138015747,0.6556795835494995,0.4958413243293762,0.6824997663497925,0.42347002029418945,0.7018264532089233,0.3819304406642914,0.7172739505767822,0.3456050455570221
0.6208491325378418,0.7137670516967773,0.5425136089324951,0.7061333656311035,0.47828227281570435,0.664764404296875,0.4231758117675781,0.6384795904159546,0.3748689889907837,0.6265438795089722,0.5219218730926514,0.49368077516555786,0.48630625009536743,0.4122113585472107,0.46770310401916504,0.3594563901424408,0.4537803530693054,0.31366395950317383,0.5686054825782776,0.4661484360694885,0.5520263314247131,0.37177443504333496,0.544635534286499,0.3141937851905823,0.5393986701965332,0.2639175057411194,0.6159814596176147,0.4694162607192993,0.6259775757789612,0.375402569770813,0.6356432437896729,0.31697794795036316,0.6421263217926025,0.2647196054458618,0.6586687564849854,0.49767065048217773,0.6879993677139282,0.43122684955596924,0.7078524231910706,0.3915025293827057,0.7237915992736816,0.35334864258766174
0.6214638352394104,0.7150639891624451,0.542739987373352,0.7074048519134521,0.4768504500389099,0.661171555519104,0.4210047721862793,0.6330685615539551,0.3710460066795349,0.6216259598731995,0.5224345922470093,0.4906083941459656,0.48965200781822205,0.4070838987827301,0.4725433886051178,0.3547086715698242,0.45857489109039307,0.308267205953598,0.5705136060714722,0.46399128437042236,0.5568701028823853,0.3682028353214264,0.5495821833610535,0.3106347918510437,0.5428159236907959,0.2613680362701416,0.6184955835342407,0.4682643711566925,0.6288756132125854,0.3744363486766815,0.6388323307037354,0.31639885902404785,0.6449419260025024,0.26387819647789,0.6613258719444275,0.4971596598625183,0.690079927444458,0.43146342039108276,0.7105814218521118,0.392703652381897,0.7266696691513062,0.35540691018104553
